3903	63	0.9900	0.9900	1.00e+0	1.000	0.000	0.000	0.000	0.000	1.004	8
3901	61	0.9814	0.9814	9.61e-1	0.499	0.013	0.000	0.427	0.060	0.981	8
3902	65	0.9900	0.9900	9.83e-1	1.000	0.000	0.000	0.000	0.000	0.998	8
3904	63	0.9564	0.9564	9.48e-1	1.000	0.000	0.000	0.000	0.000	0.956	8
3903	64	0.9726	0.9726	9.38e-1	1.000	0.000	0.000	0.000	0.000	0.973	8
3901	62	0.9620	0.9620	9.40e-1	0.342	0.026	0.001	0.464	0.167	0.962	8
3903	65	0.9331	0.9331	1.00e+0	1.000	0.000	0.000	0.000	0.000	0.933	8
3904	64	0.9900	0.9900	9.89e-1	0.859	0.000	0.006	0.000	0.135	0.997	8
3902	66	0.9900	0.9900	1.00e+0	0.000	0.998	0.000	0.002	0.000	1.171	8
3904	65	0.9900	0.9900	9.88e-1	1.000	0.000	0.000	0.000	0.000	0.993	8
3903	66	0.9501	0.9501	9.29e-1	1.000	0.000	0.000	0.000	0.000	0.950	8
3901	63	0.9430	0.9430	9.24e-1	0.208	0.027	0.000	0.422	0.344	0.943	8
3902	67	0.9802	0.9802	9.36e-1	0.999	0.001	0.001	0.000	0.000	0.980	8
3904	66	0.9789	0.9789	9.75e-1	1.000	0.000	0.000	0.000	0.000	0.979	8
3903	67	0.9900	0.9413	1.06e+0	0.015	0.985	0.000	0.000	0.000	1.388	8
3901	64	0.9388	0.9388	9.17e-1	0.345	0.021	0.000	0.392	0.242	0.939	8
3902	68	0.9847	0.9847	9.80e-1	1.000	0.000	0.000	0.000	0.000	0.985	8
3901	65	0.9415	0.9415	9.25e-1	0.999	0.000	0.001	0.000	0.000	0.941	8
3903	68	0.9327	0.9327	9.27e-1	1.000	0.000	0.000	0.000	0.000	0.933	8
3904	67	0.9748	0.9748	9.67e-1	1.000	0.000	0.000	0.000	0.000	0.975	8
3902	69	0.9900	0.9900	1.03e+0	1.000	0.000	0.000	0.000	0.000	0.996	8
3901	66	0.9900	0.9900	9.81e-1	1.000	0.000	0.000	0.000	0.000	0.996	8
3904	68	0.9810	0.9810	9.77e-1	1.000	0.000	0.000	0.000	0.000	0.981	8
3903	69	0.9560	0.9560	9.78e-1	1.000	0.000	0.000	0.000	0.000	0.956	8
3901	67	0.9784	0.9784	9.70e-1	0.998	0.002	0.000	0.000	0.000	0.978	8
3902	70	0.9451	0.9451	6.47e-1	1.000	0.000	0.000	0.000	0.000	0.945	8
3904	69	0.9555	0.9555	9.44e-1	1.000	0.000	0.000	0.000	0.000	0.956	8
3903	70	0.9429	0.9429	9.52e-1	1.000	0.000	0.000	0.000	0.000	0.943	8
3901	68	0.9734	0.9734	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.973	8
3904	70	0.9587	0.9587	9.51e-1	1.000	0.000	0.000	0.000	0.000	0.959	8
3902	71	0.9656	0.9656	9.34e-1	0.902	0.000	0.000	0.098	0.000	0.966	8
3903	71	0.9900	0.9900	9.76e-1	1.000	0.000	0.000	0.000	0.000	1.022	8
3904	71	0.9522	0.9522	9.42e-1	1.000	0.000	0.000	0.000	0.000	0.952	8
3901	69	0.9757	0.9757	9.69e-1	0.998	0.000	0.001	0.000	0.000	0.976	8
3902	72	0.9900	0.9636	1.07e+0	0.000	1.000	0.000	0.000	0.000	1.415	8
3903	72	0.9900	0.9900	9.84e-1	1.000	0.000	0.000	0.000	0.000	1.023	8
3904	72	0.9754	0.9754	9.64e-1	1.000	0.000	0.000	0.000	0.000	0.975	8
3903	73	0.9826	0.9826	9.72e-1	1.000	0.000	0.000	0.000	0.000	0.983	8
3901	70	0.9834	0.9834	9.72e-1	0.999	0.000	0.000	0.001	0.000	0.983	8
