YL0	7907	0.2105	0.8163	-0.6058	0.0140	0.2931
YL0	7908	0.2296	0.7858	-0.5562	0.0124	0.2111
YL0	7909	0.2109	0.9133	-0.7024	0.0131	0.2446
YL0	7911	0.2190	0.8965	-0.6775	0.0137	0.2599
YL0	7910	0.1821	0.9754	-0.7933	0.0148	0.2389
YL0	7912	0.2277	0.8208	-0.5931	0.0125	0.1888
XN1	7901	0.5372	0.4763	0.0609	0.0359	0.0357
XN1	7902	0.6727	0.5808	0.0919	0.0358	0.0361
XN1	7903	0.5758	0.5399	0.0359	0.0368	0.0372
XN1	7904	0.6629	0.6010	0.0619	0.0355	0.0357
XN1	7905	0.5536	0.5317	0.0219	0.0358	0.0357
XN1	7906	0.4919	0.5465	-0.0546	0.0362	0.0357
XN1	7907	0.6546	0.6611	-0.0065	0.0359	0.0356
XN1	7908	0.5991	0.5169	0.0822	0.0381	0.0388
XN1	7909	0.5499	0.5381	0.0118	0.0376	0.0379
XN1	7911	0.5375	0.5546	-0.0171	0.0365	0.0366
XN1	7910	0.6431	0.7054	-0.0622	0.0359	0.0361
XN1	7912	0.5611	0.6867	-0.1256	0.0357	0.0353
XN0	7901	0.5372	0.4763	0.0609	0.0359	0.0357
XN0	7902	0.6727	0.5808	0.0919	0.0358	0.0361
XN0	7903	0.5758	0.5399	0.0359	0.0368	0.0372
XN0	7904	0.6629	0.6010	0.0619	0.0355	0.0357
XN0	7905	0.5536	0.5317	0.0219	0.0358	0.0357
XN0	7906	0.4919	0.5465	-0.0546	0.0362	0.0357
XN0	7907	0.6546	0.6611	-0.0065	0.0359	0.0356
XN0	7908	0.5991	0.5169	0.0822	0.0381	0.0388
XN0	7909	0.5499	0.5381	0.0118	0.0376	0.0379
XN0	7911	0.5375	0.5546	-0.0171	0.0365	0.0366
XN0	7910	0.6431	0.7054	-0.0622	0.0359	0.0361
XN0	7912	0.5611	0.6867	-0.1256	0.0357	0.0353
YN1	7901	0.5237	0.5607	-0.0370	0.0121	0.0120
YN1	7902	0.5465	0.5591	-0.0125	0.0122	0.0122
YN1	7903	0.5739	0.5682	0.0056	0.0130	0.0129
YN1	7904	0.4471	0.4618	-0.0147	0.0114	0.0116
YN1	7905	0.5416	0.4861	0.0555	0.0139	0.0140
YN1	7908	0.3656	0.4896	-0.1240	0.0123	0.0119
YN1	7906	0.5648	0.6078	-0.0431	0.0140	0.0137
YN1	7907	0.5193	0.5448	-0.0255	0.0117	0.0117
YN1	7909	0.5514	0.5593	-0.0080	0.0129	0.0128
YN1	7910	0.4357	0.4079	0.0278	0.0116	0.0118
YN1	7911	0.5629	0.5400	0.0228	0.0126	0.0126
YN1	7912	0.6496	0.5420	0.1076	0.0123	0.0121
YN0	7901	0.5237	0.5607	-0.0370	0.0121	0.0120
YN0	7903	0.5739	0.5682	0.0056	0.0130	0.0129
YN0	7902	0.5465	0.5591	-0.0125	0.0122	0.0122
YN0	7904	0.4471	0.4618	-0.0147	0.0114	0.0116
YN0	7906	0.5648	0.6078	-0.0431	0.0140	0.0137
YN0	7905	0.5416	0.4861	0.0555	0.0139	0.0140
YN0	7908	0.3656	0.4896	-0.1240	0.0123	0.0119
YN0	7907	0.5193	0.5448	-0.0255	0.0117	0.0117
YN0	7911	0.5629	0.5400	0.0228	0.0126	0.0126
YN0	7909	0.5514	0.5593	-0.0080	0.0129	0.0128
YN0	7910	0.4357	0.4079	0.0278	0.0116	0.0118
YN0	7912	0.6496	0.5420	0.1076	0.0123	0.0121
