HQ=0.05 n=3	7502	0.5680	0.3128	0.3621	0.4955	8	0.439	NaN	0	0.5680	175688
HQ=0.05 n=3	7503	0.5963	0.4269	0.3580	0.4929	8	0.374	NaN	0	0.5963	149495
HQ=0.05 n=3	7504	0.5977	0.4260	0.3562	0.5157	8	0.350	NaN	0	0.5977	140037
HQ=0.05 n=3	7505	0.5976	0.4850	0.3588	0.4890	8	0.328	NaN	0	0.5976	131291
HQ=0.05 n=3	7506	0.6023	0.3929	0.3529	0.5040	8	0.400	NaN	0	0.6023	159961
HQ=0.05 n=10	7501	0.5636	0.5077	0.1066	0.5109	8	0.507	NaN	0	0.5636	202635
HQ=0.05 n=10	7502	0.5057	0.4115	0.1113	0.4857	8	0.413	NaN	0	0.5057	165106
HQ=0.05 n=10	7503	0.5543	0.4845	0.1050	0.4882	8	0.432	NaN	0	0.5543	172644
HQ=0.05 n=10	7504	0.5537	0.5469	0.1041	0.5020	8	0.396	NaN	0	0.5537	158330
HQ=0.05 n=10	7506	0.5864	0.5237	0.1134	0.5104	8	0.446	NaN	0	0.5864	178428
HQ=0.05 n=10	7505	0.5443	0.5382	0.1085	0.4989	8	0.397	NaN	0	0.5443	158651
HQ=0.05 n=30	7501	0.4945	0.4881	0.0391	0.5012	8	0.481	NaN	0	0.4945	192314
HQ=0.05 n=30	7502	0.4988	0.4475	0.0363	0.5020	8	0.614	NaN	0	0.4988	245724
HQ=0.05 n=30	7503	0.4971	0.5490	0.0391	0.4950	8	0.351	NaN	0	0.4972	140560
HQ=0.05 n=30	7504	0.4863	0.3921	0.0375	0.5032	8	0.637	NaN	0	0.4863	254874
HQ=0.05 n=30	7505	0.4969	0.4866	0.0436	0.5147	8	0.499	NaN	0	0.4969	199414
HQ=0.05 n=30	7506	0.4987	0.4364	0.0363	0.5106	8	0.608	NaN	0	0.4987	243357
HQ=0.05 n=100	7501	0.4539	0.5620	0.0123	0.4982	8	0.427	NaN	0	0.4539	170692
HQ=0.05 n=100	7502	0.4293	0.5076	0.0126	0.4992	8	0.448	NaN	0	0.4293	179145
HQ=0.05 n=100	7503	0.4546	0.5604	0.0126	0.4900	8	0.381	NaN	0	0.4546	152214
HQ=0.05 n=100	7504	0.4515	0.5195	0.0123	0.4990	8	0.595	NaN	0	0.4515	237818
HQ=0.05 n=100	7505	0.4592	0.5663	0.0147	0.4989	8	0.507	NaN	0	0.4592	202698
HQ=0.05 n=100	7506	0.4747	0.6164	0.0132	0.5046	8	0.473	NaN	0	0.4747	189049
HQ=0.3 n=1	7502	0.4635	0.1766	0.9954	0.4990	8	0.237	NaN	0	0.4636	94976
HQ=0.3 n=1	7501	0.4174	0.1521	0.9935	0.5009	8	0.163	NaN	0	0.4175	65337
HQ=0.3 n=1	7503	0.4326	0.1513	0.9909	0.4970	8	0.207	NaN	0	0.4326	82715
HQ=0.3 n=1	7506	0.4437	0.1671	0.9911	0.4955	8	0.237	NaN	0	0.4437	94671
HQ=0.3 n=1	7504	0.4363	0.2085	0.9939	0.4988	8	0.240	NaN	0	0.4362	95959
HQ=0.3 n=1	7505	0.4503	0.1941	0.9949	0.4974	8	0.149	NaN	0	0.4502	59612
HQ=0.3 n=3	7501	0.4503	0.3609	0.3574	0.5039	8	0.378	NaN	0	0.4503	151280
HQ=0.3 n=3	7503	0.4534	0.3463	0.3469	0.4974	8	0.399	NaN	0	0.4534	159784
HQ=0.3 n=3	7502	0.4395	0.3535	0.3561	0.5014	8	0.421	NaN	0	0.4395	168276
HQ=0.3 n=3	7504	0.4494	0.3587	0.3620	0.4959	8	0.359	NaN	0	0.4494	143740
HQ=0.3 n=3	7505	0.4503	0.3558	0.3436	0.4995	8	0.413	NaN	0	0.4503	165356
HQ=0.3 n=10	7501	0.4500	0.4712	0.1042	0.5020	8	0.595	NaN	0	0.4500	238014
HQ=0.3 n=3	7506	0.4499	0.3736	0.3562	0.4965	8	0.356	NaN	0	0.4499	142496
HQ=0.3 n=10	7502	0.4461	0.4977	0.1097	0.5023	8	0.518	NaN	0	0.4461	207372
HQ=0.3 n=10	7503	0.4358	0.5214	0.1073	0.4966	8	0.423	NaN	0	0.4358	169244
HQ=0.3 n=10	7504	0.4394	0.5148	0.1085	0.4967	8	0.465	NaN	0	0.4394	185803
HQ=0.3 n=10	7505	0.4445	0.4483	0.1060	0.4980	8	0.611	NaN	0	0.4445	244513
HQ=0.3 n=10	7506	0.4407	0.5156	0.1053	0.5001	8	0.503	NaN	0	0.4407	201018
HQ=0.3 n=30	7501	0.4362	0.5797	0.0375	0.5026	8	0.517	NaN	0	0.4362	206905
HQ=0.3 n=30	7502	0.3707	0.4257	0.0381	0.5046	8	0.649	NaN	0	0.3707	259453
HQ=0.3 n=30	7503	0.4420	0.6086	0.0358	0.4970	8	0.548	NaN	0	0.4420	219383
HQ=0.3 n=30	7504	0.4461	0.5418	0.0359	0.5028	8	0.610	NaN	0	0.4461	244087
HQ=0.3 n=30	7505	0.4441	0.5653	0.0364	0.4984	8	0.614	NaN	0	0.4441	245621
HQ=0.3 n=30	7506	0.4408	0.4721	0.0355	0.4994	8	0.719	NaN	0	0.4408	287699
HQ=0.3 n=100	7502	0.4533	0.5966	0.0121	0.5019	8	0.638	NaN	0	0.4533	255197
