K=0.9 мн=0.7	1	0.6371	0.4944	3.7490	0.3276	0.6703	0.9463	0.6503	0.3168	189883	7809	197740	7	0.8915	0.899	6.721	84	2.90	0.74	0.980	0.387	1:46% 2:55% 3:59% 4:63% 5:67% 6:70% 7:68% 8:76%	0:100% 1:0% 2:0% 3:0%	0:64% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70,0.70,0.70,0.70
K=0.9 мн=0.7	4	0.5816	0.3980	2.9406	0.3615	0.6812	0.9470	0.6098	0.3003	144655	14498	159194	4	1.0000	1.178	6.297	81	2.83	0.83	0.983	0.388	1:44% 2:50% 3:55% 4:61% 5:64% 6:67% 7:72%	0:100% 1:0% 2:0% 3:0%	0:58% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70
K=0.9 мн=0.7	2	0.4417	0.2455	2.0249	0.5275	0.7074	0.9475	0.6192	0.2868	45702	52454	98186	4	0.9187	1.381	4.283	77	2.90	0.00	0.998	0.395	1:32% 2:39% 3:49% 4:53% 5:59% 6:46%	0:100% 1:0% 2:0% 3:0%	0:44% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70
K=0.9 мн=0.7	6	0.6200	0.3791	2.8694	0.3296	0.6831	0.9482	0.6515	0.2983	138088	13516	151651	4	0.9625	1.361	6.554	78	2.94	0.30	0.999	0.368	1:45% 2:52% 3:61% 4:66% 5:68% 6:65% 7:61%	0:100% 1:0% 2:0% 3:0%	0:62% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70
K=0.9 мн=0.7	8	0.6488	0.3954	2.8711	0.2793	0.6722	0.9487	0.6823	0.2985	144275	13818	158143	7	0.8334	1.460	7.147	83	2.86	2.01	0.979	0.451	1:43% 2:56% 3:65% 4:67% 5:68% 6:71% 7:70%	0:100% 1:0% 2:0% 3:0%	0:65% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70,0.70,0.70,0.70
K=0.9 мн=0.7	5	0.7162	0.4796	3.5559	0.2234	0.6594	0.9472	0.7369	0.3041	182661	9138	191858	5	0.9902	1.214	7.729	85	2.80	2.86	0.995	0.366	1:44% 2:60% 3:70% 4:72% 5:74% 6:74% 7:75% 8:83%	0:100% 1:0% 2:0% 3:0%	0:72% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70,0.70
K=0.9 мн=0.7	7	0.6581	0.4951	3.8481	0.3158	0.6691	0.9474	0.6583	0.3256	197937	86	198048	5	0.5041	0.910	6.774	81	2.79	1.94	0.946	0.383	1:57% 2:61% 3:63% 4:65% 5:67% 6:68% 7:69% 8:68%	0:100% 1:0% 2:0% 3:0%	0:66% 1:-% 2:-% 3:-%		0.700	0.0000	0.70,0.70,0.70,0.70,0.70
K=0.9 мн=0.85	1	0.7781	0.5248	3.8588	0.1525	0.6501	0.9461	0.7858	0.3489	206151	3714	209928	5	0.9066	1.216	8.466	81	2.92	2.67	0.998	0.366	1:63% 2:72% 3:76% 4:78% 5:79% 6:79% 7:79% 8:75%	0:100% 1:0% 2:0% 3:0%	0:78% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85
K=0.9 мн=0.85	2	0.7743	0.5271	3.9643	0.1719	0.6543	0.9473	0.7879	0.3342	204516	6295	210850	8	0.7130	1.153	8.237	86	2.92	2.00	0.995	0.393	1:44% 2:62% 3:75% 4:78% 5:80% 6:79% 7:79% 8:79%	0:100% 1:0% 2:0% 3:0%	0:77% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
K=0.9 мн=0.85	3	0.7056	0.4883	3.6450	0.2378	0.6578	0.9452	0.7236	0.2982	186997	8274	195331	7	1.0000	1.136	7.563	80	2.88	2.35	0.996	0.376	1:52% 2:58% 3:65% 4:70% 5:72% 6:77% 7:79% 8:79%	0:100% 1:0% 2:0% 3:0%	0:71% 1:-% 2:-% 3:-%		0.850	0.0000	0.85,0.85,0.85,0.85,0.85,0.85,0.85
