С	ворота	1601	10	18	0.9451	0.9451	0.9451	3.3960	4.1004	4.1004	0.9451	1.000	0.000	0.000	0.000	0.5739503208585545	84
С	ворота	1604	30	1	0.9334	0.9334	0.9334	4.8672	6.9112	6.9112	0.9334	1.000	0.000	0.000	0.000	0.5280619971407786	84
С	ворота	1602	10	17	0.9520	0.9520	0.9520	3.2602	3.4703	3.4703	0.9520	1.000	0.000	0.000	0.000	0.8290274722105256	76
С	ворота	1603	30	3	0.9900	0.9925	1.1401	5.4954	5.6176	5.6176	1.1126	0.000	1.000	0.000	0.000	0.5100744858463002	83
С	ворота	1604	30	2	0.9486	0.9486	0.9486	5.0795	8.7995	8.7995	0.9486	1.000	0.000	0.000	0.000	0.21235455594633834	81
С	ворота	1601	10	19	0.9379	0.9379	0.9379	3.0242	4.0195	4.0195	0.9379	0.902	0.000	0.098	0.000	0.5500979165347606	82
С	ворота	1603	30	4	0.9900	1.5025	1.5025	6.6685	6.7577	6.7577	1.0013	0.000	1.000	0.000	0.000	0.8728049185986818	81
С	ворота	1604	30	3	0.9900	0.9900	1.0149	4.2558	11.5947	11.5947	1.0149	1.000	0.000	0.000	0.000	0.5456935801261842	84
С	ворота	1601	30	0	0.9900	0.9908	1.0137	3.4652	3.9920	3.9920	1.0137	0.981	0.001	0.002	0.017	0.7678325302985665	85
С	ворота	1602	10	18	0.9736	0.9736	0.9736	3.3753	3.5013	3.5013	0.9736	1.000	0.000	0.000	0.000	0.2913356793404314	78
С	ворота	1603	30	5	0.9900	1.0018	1.0717	6.8246	6.9203	6.9205	1.0633	0.000	0.679	0.001	0.320	0.9095931222585787	81
С	ворота	1604	30	4	0.9798	0.9800	0.9800	4.1570	11.3384	11.3384	0.9798	0.864	0.000	0.136	0.000	0.7461437128670931	85
С	ворота	1603	30	6	0.9900	0.9900	0.9978	4.8711	5.2001	5.2001	0.9978	1.000	0.000	0.000	0.000	0.6837306885248754	84
С	ворота	1602	10	19	0.9676	0.9676	0.9676	4.3335	4.4600	4.4600	0.9676	1.000	0.000	0.000	0.000	0.443170024811176	79
С	ворота	1601	30	1	0.9900	0.9900	1.0118	3.3530	3.8700	3.8700	1.0119	0.737	0.263	0.000	0.000	0.7540612180547797	83
С	ворота	1602	30	0	0.9787	0.9787	0.9787	3.0032	3.1476	3.1476	0.9787	1.000	0.000	0.000	0.000	0.822801883747656	78
С	ворота	1604	30	5	0.9900	0.9900	1.0188	4.7970	11.3261	11.3261	1.0188	0.856	0.000	0.103	0.041	0.5675651444580585	84
С	ворота	1601	30	2	0.9748	0.9748	0.9748	3.1812	3.9332	3.9332	0.9748	1.000	0.000	0.000	0.000	0.7785221446384615	82
